incident_id,token_count,chunk_count
RCA-02542,41,1
RCA-02543,45,1
RCA-02544,43,1
RCA-02545,47,1
RCA-02546,56,1
RCA-02547,47,1
RCA-02548,46,1
RCA-02549,43,1
RCA-02550,45,1
RCA-02551,47,1
RCA-02552,47,1
RCA-02553,44,1
RCA-02554,43,1
RCA-02555,45,1
RCA-02556,46,1
RCA-02557,48,1
RCA-02558,44,1
RCA-02559,49,1
RCA-02560,46,1
RCA-02561,45,1
RCA-02562,44,1
RCA-02563,45,1
RCA-02564,44,1
RCA-02565,42,1
RCA-02566,47,1
RCA-02567,45,1
RCA-02568,44,1
RCA-02569,45,1
RCA-02570,44,1
RCA-02571,46,1
RCA-02572,45,1
RCA-02573,43,1
RCA-02574,46,1
RCA-02575,41,1
RCA-02576,44,1
RCA-02577,45,1
RCA-02578,48,1
RCA-02579,44,1
RCA-02580,48,1
RCA-02581,45,1
RCA-02582,45,1
RCA-02583,48,1
RCA-02584,47,1
RCA-02585,46,1
RCA-02586,44,1
RCA-02587,43,1
RCA-02588,45,1
RCA-02589,47,1
RCA-02590,46,1
RCA-02591,45,1
RCA-02592,46,1
RCA-02593,47,1
RCA-02594,44,1
RCA-02595,41,1
RCA-02596,46,1
RCA-02597,42,1
RCA-02598,44,1
RCA-02599,44,1
RCA-02600,41,1
RCA-02601,47,1
RCA-02602,44,1
RCA-02603,44,1
RCA-02604,45,1
RCA-02605,46,1
RCA-02606,46,1
RCA-02607,46,1
RCA-02608,44,1
RCA-02609,57,1
RCA-02610,45,1
RCA-02611,44,1
RCA-02612,47,1
RCA-02613,45,1
RCA-02614,46,1
RCA-02615,45,1
RCA-02616,55,1
RCA-02617,53,1
RCA-02618,48,1
RCA-02619,44,1
RCA-02620,43,1
RCA-02621,46,1
RCA-02622,46,1
RCA-02623,43,1
RCA-02624,44,1
RCA-02625,45,1
RCA-02626,42,1
RCA-02627,56,1
RCA-02628,45,1
RCA-02629,46,1
RCA-02630,45,1
RCA-02631,50,1
RCA-02632,46,1
RCA-02633,46,1
RCA-02634,43,1
RCA-02635,44,1
RCA-02636,47,1
RCA-02637,55,1
RCA-02638,43,1
RCA-02639,44,1
RCA-02640,44,1
RCA-02641,43,1
RCA-02642,50,1
RCA-02643,45,1
RCA-02644,45,1
RCA-02645,45,1
RCA-02646,47,1
RCA-02647,45,1
RCA-02648,42,1
RCA-02649,45,1
RCA-02650,44,1
RCA-02651,41,1
RCA-02652,45,1
RCA-02653,45,1
RCA-02654,46,1
RCA-02655,44,1
RCA-02656,45,1
RCA-02657,43,1
RCA-02658,45,1
RCA-02659,57,1
RCA-02660,58,1
RCA-02661,44,1
RCA-02662,42,1
RCA-02663,43,1
RCA-02664,47,1
RCA-02665,45,1
RCA-02666,45,1
RCA-02667,43,1
RCA-02668,46,1
RCA-02669,45,1
RCA-02670,42,1
RCA-02671,46,1
RCA-02672,42,1
RCA-02673,45,1
RCA-02674,46,1
RCA-02675,43,1
RCA-02676,41,1
RCA-02677,46,1
RCA-02678,47,1
RCA-02679,45,1
RCA-02680,45,1
RCA-02681,46,1
RCA-02682,44,1
RCA-02683,45,1
RCA-02684,45,1
RCA-02685,49,1
RCA-02686,43,1
RCA-02687,44,1
RCA-02688,46,1
RCA-02689,46,1
RCA-02690,44,1
RCA-02691,45,1
RCA-02692,43,1
RCA-02693,48,1
RCA-02694,44,1
RCA-02695,42,1
RCA-02696,44,1
RCA-02697,57,1
RCA-02698,45,1
RCA-02699,45,1
RCA-02700,42,1
RCA-02701,43,1
RCA-02702,44,1
RCA-02703,44,1
RCA-02704,42,1
RCA-02705,45,1
RCA-02706,44,1
RCA-02707,44,1
RCA-02708,54,1
RCA-02709,45,1
RCA-02710,44,1
RCA-02711,42,1
RCA-02712,43,1
RCA-02713,41,1
RCA-02714,46,1
RCA-02715,45,1
RCA-02716,46,1
RCA-02717,55,1
RCA-02718,48,1
RCA-02719,45,1
RCA-02720,46,1
RCA-02721,56,1
RCA-02722,56,1
RCA-02723,44,1
RCA-02724,49,1
RCA-02725,46,1
RCA-02726,55,1
RCA-02727,41,1
RCA-02728,46,1
RCA-02729,42,1
RCA-02730,48,1
RCA-02731,44,1
RCA-02732,46,1
RCA-02733,45,1
RCA-02734,47,1
RCA-02735,47,1
RCA-02736,44,1
RCA-02737,47,1
RCA-02738,44,1
RCA-02739,47,1
RCA-02740,46,1
RCA-02741,45,1
RCA-02742,41,1
RCA-02743,46,1
RCA-02744,45,1
RCA-02745,49,1
RCA-02746,45,1
RCA-02747,45,1
RCA-02748,47,1
RCA-02749,43,1
RCA-02750,46,1
RCA-02751,47,1
RCA-02752,45,1
RCA-02753,45,1
RCA-02754,43,1
RCA-02755,45,1
RCA-02756,45,1
RCA-02757,43,1
RCA-02758,56,1
RCA-02759,43,1
RCA-02760,46,1
RCA-02761,56,1
RCA-02762,45,1
RCA-02763,45,1
RCA-02764,45,1
RCA-02765,45,1
RCA-02766,41,1
RCA-02767,46,1
RCA-02768,46,1
RCA-02769,42,1
RCA-02770,46,1
RCA-02771,42,1
RCA-02772,47,1
RCA-02773,45,1
RCA-02774,45,1
RCA-02775,46,1
RCA-02776,45,1
RCA-02777,44,1
RCA-02778,49,1
RCA-02779,44,1
RCA-02780,46,1
RCA-02781,43,1
RCA-02782,42,1
RCA-02783,47,1
RCA-02784,43,1
RCA-02785,43,1
RCA-02786,44,1
RCA-02787,58,1
RCA-02788,45,1
RCA-02789,44,1
RCA-02790,57,1
RCA-02791,44,1
RCA-02792,55,1
RCA-02793,44,1
RCA-02794,46,1
RCA-02795,43,1
RCA-02796,46,1
RCA-02797,45,1
RCA-02798,49,1
RCA-02799,45,1
RCA-02800,42,1
RCA-02801,47,1
RCA-02802,44,1
RCA-02803,43,1
RCA-02804,44,1
RCA-02805,47,1
RCA-02806,42,1
RCA-02807,44,1
RCA-02808,45,1
RCA-02809,44,1
RCA-02810,57,1
RCA-02811,45,1
RCA-02812,44,1
RCA-02813,45,1
RCA-02814,42,1
RCA-02815,43,1
RCA-02816,45,1
RCA-02817,42,1
RCA-02818,45,1
RCA-02819,45,1
RCA-02820,47,1
RCA-02821,47,1
RCA-02822,47,1
RCA-02823,47,1
RCA-02824,42,1
RCA-02825,47,1
RCA-02826,45,1
RCA-02827,48,1
RCA-02828,44,1
RCA-02829,53,1
RCA-02830,63,1
RCA-02831,48,1
RCA-02832,44,1
RCA-02833,46,1
RCA-02834,44,1
RCA-02835,45,1
RCA-02836,46,1
RCA-02837,45,1
RCA-02838,46,1
RCA-02839,45,1
RCA-02840,60,1
RCA-02841,42,1
RCA-02842,46,1
RCA-02843,42,1
RCA-02844,47,1
RCA-02845,47,1
RCA-02846,43,1
RCA-02847,47,1
RCA-02848,43,1
RCA-02849,44,1
RCA-02850,42,1
RCA-02851,44,1
RCA-02852,45,1
RCA-02853,48,1
RCA-02854,43,1
RCA-02855,44,1
RCA-02856,43,1
RCA-02857,46,1
RCA-02858,45,1
RCA-02859,44,1
RCA-02860,45,1
RCA-02861,45,1
RCA-02862,42,1
RCA-02863,44,1
RCA-02864,56,1
RCA-02865,45,1
RCA-02866,45,1
RCA-02867,49,1
RCA-02868,46,1
RCA-02869,46,1
RCA-02870,45,1
RCA-02871,44,1
RCA-02872,45,1
RCA-02873,45,1
RCA-02874,44,1
RCA-02875,46,1
RCA-02876,52,1
RCA-02877,45,1
RCA-02878,45,1
RCA-02879,47,1
RCA-02880,45,1
RCA-02881,46,1
RCA-02882,44,1
RCA-02883,43,1
RCA-02884,43,1
RCA-02885,45,1
RCA-02886,46,1
RCA-02887,45,1
RCA-02888,44,1
RCA-02889,42,1
RCA-02890,45,1
RCA-02891,46,1
RCA-02892,56,1
RCA-02893,52,1
RCA-02894,43,1
RCA-02895,49,1
RCA-02896,50,1
RCA-02897,55,1
RCA-02898,44,1
RCA-02899,45,1
RCA-02900,46,1
RCA-02901,45,1
RCA-02902,46,1
RCA-02903,46,1
RCA-02904,45,1
RCA-02905,44,1
RCA-02906,45,1
RCA-02907,43,1
RCA-02908,47,1
RCA-02909,46,1
RCA-02910,46,1
RCA-02911,45,1
RCA-02912,44,1
RCA-02913,45,1
RCA-02914,44,1
RCA-02915,41,1
RCA-02916,47,1
RCA-02917,44,1
RCA-02918,49,1
RCA-02919,41,1
RCA-02920,46,1
RCA-02921,46,1
RCA-02922,44,1
RCA-02923,45,1
RCA-02924,42,1
RCA-02925,43,1
RCA-02926,41,1
RCA-02927,46,1
RCA-02928,46,1
RCA-02929,46,1
RCA-02930,45,1
RCA-02931,43,1
RCA-02932,45,1
RCA-02933,49,1
RCA-02934,46,1
RCA-02935,49,1
RCA-02936,43,1
RCA-02937,46,1
RCA-02938,45,1
RCA-02939,46,1
RCA-02940,44,1
RCA-02941,45,1
RCA-02942,46,1
RCA-02943,44,1
RCA-02944,44,1
RCA-02945,45,1
RCA-02946,45,1
RCA-02947,46,1
RCA-02948,42,1
RCA-02949,45,1
RCA-02950,56,1
RCA-02951,42,1
RCA-02952,44,1
RCA-02953,44,1
RCA-02954,46,1
RCA-02955,59,1
RCA-02956,59,1
RCA-02957,43,1
RCA-02958,43,1
RCA-02959,42,1
RCA-02960,62,1
RCA-02961,41,1
RCA-02962,45,1
RCA-02963,45,1
RCA-02964,41,1
RCA-02965,45,1
RCA-02966,43,1
RCA-02967,42,1
RCA-02968,42,1
RCA-02969,47,1
RCA-02970,45,1
RCA-02971,44,1
RCA-02972,44,1
RCA-02973,46,1
RCA-02974,43,1
RCA-02975,44,1
RCA-02976,47,1
RCA-02977,46,1
RCA-02978,54,1
RCA-02979,45,1
RCA-02980,46,1
RCA-02981,46,1
RCA-02982,44,1
RCA-02983,45,1
RCA-02984,45,1
RCA-02985,46,1
RCA-02986,47,1
RCA-02987,42,1
RCA-02988,46,1
RCA-02989,45,1
RCA-02990,46,1
RCA-02991,44,1
RCA-02992,44,1
RCA-02993,47,1
RCA-02994,45,1
RCA-02995,42,1
RCA-02996,45,1
RCA-02997,46,1
RCA-02998,44,1
RCA-02999,55,1
RCA-03000,45,1
RCA-03001,45,1
RCA-03002,45,1
RCA-03003,45,1
RCA-03004,45,1
RCA-03005,43,1
RCA-03006,41,1
RCA-03007,45,1
RCA-03008,44,1
RCA-03009,46,1
RCA-03010,47,1
RCA-03011,46,1
RCA-03012,47,1
RCA-03013,44,1
RCA-03014,58,1
RCA-03015,42,1
RCA-03016,41,1
RCA-03017,47,1
RCA-03018,42,1
RCA-03019,41,1
RCA-03020,45,1
RCA-03021,46,1
RCA-03022,44,1
RCA-03023,46,1
RCA-03024,46,1
RCA-03025,42,1
RCA-03026,45,1
RCA-03027,41,1
RCA-03028,45,1
RCA-03029,43,1
RCA-03030,58,1
RCA-03031,46,1
RCA-03032,42,1
RCA-03033,46,1
RCA-03034,43,1
RCA-03035,50,1
RCA-03036,57,1
RCA-03037,45,1
RCA-03038,45,1
RCA-03039,45,1
RCA-03040,44,1
RCA-03041,46,1
RCA-03042,43,1
RCA-03043,50,1
RCA-03044,42,1
RCA-03045,44,1
RCA-03046,44,1
RCA-03047,45,1
RCA-03048,43,1
RCA-03049,44,1
RCA-03050,45,1
RCA-03051,44,1
RCA-03052,47,1
RCA-03053,44,1
RCA-03054,46,1
RCA-03055,58,1
RCA-03056,44,1
RCA-03057,57,1
RCA-03058,46,1
RCA-03059,46,1
RCA-03060,44,1
RCA-03061,41,1
RCA-03062,43,1
RCA-03063,45,1
RCA-03064,44,1
RCA-03065,43,1
RCA-03066,44,1
RCA-03067,44,1
RCA-03068,44,1
RCA-03069,44,1
RCA-03070,45,1
RCA-03071,56,1
RCA-03072,45,1
RCA-03073,46,1
RCA-03074,46,1
RCA-03075,60,1
RCA-03076,45,1
RCA-03077,41,1
RCA-03078,42,1
RCA-03079,42,1
RCA-03080,49,1
RCA-03081,44,1
RCA-03082,45,1
RCA-03083,42,1
RCA-03084,41,1
RCA-03085,42,1
RCA-03086,47,1
RCA-03087,46,1
RCA-03088,46,1
RCA-03089,50,1
RCA-03090,43,1
RCA-03091,45,1
RCA-03092,41,1
RCA-03093,44,1
RCA-03094,41,1
RCA-03095,45,1
RCA-03096,45,1
RCA-03097,43,1
RCA-03098,45,1
RCA-03099,45,1
RCA-03100,46,1
RCA-03101,45,1
RCA-03102,48,1
RCA-03103,49,1
RCA-03104,45,1
RCA-03105,41,1
RCA-03106,43,1
RCA-03107,44,1
RCA-03108,47,1
RCA-03109,45,1
RCA-03110,42,1
RCA-03111,45,1
RCA-03112,45,1
RCA-03113,41,1
RCA-03114,44,1
RCA-03115,44,1
RCA-03116,45,1
RCA-03117,46,1
RCA-03118,45,1
RCA-03119,46,1
RCA-03120,58,1
RCA-03121,46,1
RCA-03122,45,1
RCA-03123,44,1
RCA-03124,45,1
RCA-03125,45,1
RCA-03126,44,1
RCA-03127,42,1
RCA-03128,45,1
RCA-03129,45,1
RCA-03130,45,1
RCA-03131,42,1
RCA-03132,43,1
RCA-03133,44,1
RCA-03134,45,1
RCA-03135,43,1
RCA-03136,45,1
RCA-03137,59,1
RCA-03138,44,1
RCA-03139,48,1
RCA-03140,43,1
RCA-03141,46,1
RCA-03142,44,1
RCA-03143,46,1
RCA-03144,47,1
RCA-03145,43,1
RCA-03146,47,1
RCA-03147,43,1
RCA-03148,49,1
RCA-03149,44,1
RCA-03150,42,1
RCA-03151,49,1
RCA-03152,45,1
RCA-03153,57,1
RCA-03154,45,1
RCA-03155,44,1
RCA-03156,43,1
RCA-03157,45,1
RCA-03158,44,1
RCA-03159,44,1
RCA-03160,55,1
RCA-03161,46,1
RCA-03162,42,1
RCA-03163,45,1
RCA-03164,46,1
RCA-03165,43,1
RCA-03166,44,1
RCA-03167,48,1
RCA-03168,46,1
RCA-03169,47,1
RCA-03170,47,1
RCA-03171,45,1
RCA-03172,46,1
RCA-03173,45,1
RCA-03174,48,1
RCA-03175,45,1
RCA-03176,44,1
RCA-03177,46,1
RCA-03178,47,1
RCA-03179,45,1
RCA-03180,46,1
RCA-03181,55,1
RCA-03182,44,1
RCA-03183,41,1
RCA-03184,45,1
RCA-03185,46,1
RCA-03186,45,1
RCA-03187,44,1
RCA-03188,41,1
RCA-03189,55,1
RCA-03190,42,1
RCA-03191,46,1
RCA-03192,45,1
RCA-03193,44,1
RCA-03194,45,1
RCA-03195,43,1
RCA-03196,41,1
RCA-03197,43,1
RCA-03198,47,1
RCA-03199,45,1
RCA-03200,46,1
RCA-03201,45,1
RCA-03202,45,1
RCA-03203,46,1
RCA-03204,45,1
RCA-03205,43,1
RCA-03206,43,1
RCA-03207,46,1
RCA-03208,49,1
RCA-03209,44,1
RCA-03210,46,1
RCA-03211,44,1
RCA-03212,45,1
RCA-03213,42,1
RCA-03214,48,1
RCA-03215,44,1
RCA-03216,44,1
RCA-03217,46,1
RCA-03218,45,1
RCA-03219,42,1
RCA-03220,46,1
RCA-03221,42,1
RCA-03222,44,1
RCA-03223,43,1
RCA-03224,43,1
RCA-03225,45,1
RCA-03226,43,1
RCA-03227,45,1
RCA-03228,43,1
RCA-03229,44,1
RCA-03230,45,1
RCA-03231,44,1
RCA-03232,45,1
RCA-03233,41,1
RCA-03234,45,1
RCA-03235,47,1
RCA-03236,42,1
RCA-03237,43,1
RCA-03238,45,1
RCA-03239,56,1
RCA-03240,43,1
RCA-03241,46,1
RCA-03242,47,1
RCA-03243,48,1
RCA-03244,46,1
RCA-03245,44,1
RCA-03246,44,1
RCA-03247,46,1
RCA-03248,45,1
RCA-03249,42,1
RCA-03250,44,1
RCA-03251,46,1
RCA-03252,45,1
RCA-03253,44,1
RCA-03254,46,1
RCA-03255,46,1
RCA-03256,56,1
RCA-03257,48,1
RCA-03258,45,1
RCA-03259,42,1
RCA-03260,46,1
RCA-03261,45,1
RCA-03262,44,1
RCA-03263,45,1
RCA-03264,42,1
RCA-03265,47,1
RCA-03266,43,1
RCA-03267,45,1
RCA-03268,46,1
RCA-03269,56,1
RCA-03270,41,1
RCA-03271,50,1
RCA-03272,47,1
RCA-03273,43,1
RCA-03274,45,1
RCA-03275,43,1
RCA-03276,45,1
RCA-03277,45,1
RCA-03278,48,1
RCA-03279,48,1
RCA-03280,44,1
RCA-03281,41,1
RCA-03282,45,1
RCA-03283,46,1
RCA-03284,42,1
RCA-03285,45,1
RCA-03286,46,1
RCA-03287,45,1
RCA-03288,42,1
RCA-03289,45,1
RCA-03290,47,1
RCA-03291,44,1
RCA-03292,58,1
RCA-03293,45,1
RCA-03294,44,1
RCA-03295,44,1
RCA-03296,59,1
RCA-03297,42,1
RCA-03298,45,1
RCA-03299,45,1
RCA-03300,46,1
RCA-03301,45,1
RCA-03302,46,1
RCA-03303,60,1
RCA-03304,44,1
RCA-03305,62,1
RCA-03306,43,1
RCA-03307,44,1
RCA-03308,48,1
RCA-03309,42,1
RCA-03310,44,1
RCA-03311,45,1
RCA-03312,45,1
RCA-03313,42,1
RCA-03314,46,1
RCA-03315,43,1
RCA-03316,42,1
RCA-03317,46,1
RCA-03318,45,1
RCA-03319,42,1
RCA-03320,52,1
RCA-03321,45,1
RCA-03322,43,1
RCA-03323,61,1
RCA-03324,45,1
RCA-03325,49,1
RCA-03326,43,1
RCA-03327,44,1
RCA-03328,45,1
RCA-03329,47,1
RCA-03330,50,1
RCA-03331,44,1
RCA-03332,46,1
RCA-03333,45,1
RCA-03334,52,1
RCA-03335,56,1
RCA-03336,44,1
RCA-03337,58,1
RCA-03338,61,1
RCA-03339,45,1
RCA-03340,48,1
RCA-03341,42,1
RCA-03342,41,1
RCA-03343,43,1
RCA-03344,44,1
RCA-03345,46,1
RCA-03346,56,1
RCA-03347,43,1
RCA-03348,43,1
RCA-03349,43,1
RCA-03350,45,1
RCA-03351,48,1
RCA-03352,44,1
RCA-03353,45,1
RCA-03354,49,1
RCA-03355,44,1
RCA-03356,44,1
RCA-03357,43,1
RCA-03358,48,1
RCA-03359,44,1
RCA-03360,45,1
RCA-03361,48,1
RCA-03362,44,1
RCA-03363,44,1
RCA-03364,50,1
RCA-03365,46,1
RCA-03366,44,1
RCA-03367,47,1
RCA-03368,44,1
RCA-03369,47,1
RCA-03370,55,1
RCA-03371,47,1
RCA-03372,43,1
RCA-03373,46,1
RCA-03374,44,1
RCA-03375,45,1
RCA-03376,49,1
RCA-03377,46,1
RCA-03378,56,1
RCA-03379,45,1
RCA-03380,42,1
RCA-03381,43,1
RCA-03382,46,1
RCA-03383,58,1
RCA-03384,45,1
RCA-03385,45,1
RCA-03386,46,1
RCA-03387,44,1
RCA-03388,46,1
RCA-03389,49,1
RCA-03390,47,1
RCA-03391,46,1
RCA-03392,46,1
RCA-03393,44,1
RCA-03394,45,1
RCA-03395,43,1
RCA-03396,44,1
RCA-03397,45,1
RCA-03398,46,1
RCA-03399,47,1
RCA-03400,44,1
RCA-03401,49,1
RCA-03402,44,1
RCA-03403,44,1
RCA-03404,45,1
RCA-03405,46,1
RCA-03406,44,1
RCA-03407,44,1
RCA-03408,47,1
RCA-03409,47,1
RCA-03410,45,1
RCA-03411,44,1
RCA-03412,45,1
RCA-03413,45,1
RCA-03414,45,1
RCA-03415,45,1
RCA-03416,44,1
RCA-03417,42,1
RCA-03418,45,1
RCA-03419,43,1
RCA-03420,45,1
RCA-03421,45,1
RCA-03422,47,1
RCA-03423,46,1
RCA-03424,45,1
RCA-03425,44,1
RCA-03426,44,1
RCA-03427,45,1
RCA-03428,42,1
RCA-03429,56,1
RCA-03430,52,1
RCA-03431,44,1
RCA-03432,45,1
RCA-03433,46,1
RCA-03434,47,1
RCA-03435,44,1
RCA-03436,55,1
RCA-03437,44,1
RCA-03438,50,1
RCA-03439,45,1
RCA-03440,42,1
RCA-03441,44,1
RCA-03442,45,1
RCA-03443,41,1
RCA-03444,47,1
RCA-03445,61,1
RCA-03446,49,1
RCA-03447,45,1
RCA-03448,46,1
RCA-03449,45,1
RCA-03450,50,1
RCA-03451,50,1
RCA-03452,45,1
RCA-03453,55,1
RCA-03454,56,1
RCA-03455,44,1
RCA-03456,46,1
RCA-03457,44,1
RCA-03458,44,1
RCA-03459,42,1
RCA-03460,48,1
RCA-03461,43,1
RCA-03462,46,1
RCA-03463,47,1
RCA-03464,44,1
RCA-03465,42,1
RCA-03466,58,1
RCA-03467,59,1
RCA-03468,46,1
RCA-03469,46,1
RCA-03470,42,1
RCA-03471,55,1
RCA-03472,44,1
RCA-03473,46,1
RCA-03474,46,1
RCA-03475,43,1
RCA-03476,59,1
RCA-03477,44,1
RCA-03478,45,1
RCA-03479,45,1
RCA-03480,41,1
RCA-03481,42,1
RCA-03482,41,1
RCA-03483,44,1
RCA-03484,43,1
RCA-03485,44,1
RCA-03486,45,1
RCA-03487,46,1
RCA-03488,57,1
RCA-03489,46,1
RCA-03490,48,1
RCA-03491,50,1
RCA-03492,46,1
RCA-03493,45,1
RCA-03494,46,1
RCA-03495,48,1
RCA-03496,41,1
RCA-03497,46,1
RCA-03498,46,1
RCA-03499,45,1
RCA-03500,44,1
RCA-03501,44,1
RCA-03502,51,1
RCA-03503,45,1
RCA-03504,44,1
RCA-03505,55,1
RCA-03506,45,1
RCA-03507,45,1
RCA-03508,45,1
RCA-03509,46,1
RCA-03510,44,1
RCA-03511,43,1
RCA-03512,45,1
RCA-03513,45,1
RCA-03514,45,1
RCA-03515,45,1
RCA-03516,45,1
RCA-03517,45,1
RCA-03518,45,1
RCA-03519,49,1
RCA-03520,45,1
RCA-03521,45,1
RCA-03522,52,1
RCA-03523,56,1
RCA-03524,46,1
RCA-03525,49,1
RCA-03526,41,1
RCA-03527,49,1
RCA-03528,45,1
RCA-03529,44,1
RCA-03530,44,1
RCA-03531,44,1
RCA-03532,45,1
RCA-03533,42,1
RCA-03534,46,1
RCA-03535,45,1
RCA-03536,48,1
RCA-03537,42,1
RCA-03538,45,1
RCA-03539,45,1
RCA-03540,46,1
RCA-03541,41,1
RCA-03542,46,1
RCA-03543,46,1
RCA-03544,42,1
RCA-03545,44,1
RCA-03546,43,1
RCA-03547,57,1
RCA-03548,45,1
RCA-03549,43,1
RCA-03550,47,1
RCA-03551,46,1
RCA-03552,46,1
RCA-03553,45,1
RCA-03554,43,1
RCA-03555,44,1
RCA-03556,44,1
RCA-03557,43,1
RCA-03558,53,1
RCA-03559,44,1
RCA-03560,44,1
RCA-03561,55,1
RCA-03562,46,1
RCA-03563,46,1
RCA-03564,45,1
RCA-03565,46,1
RCA-03566,42,1
RCA-03567,43,1
RCA-03568,44,1
RCA-03569,43,1
RCA-03570,42,1
RCA-03571,46,1
RCA-03572,47,1
RCA-03573,44,1
RCA-03574,44,1
RCA-03575,47,1
RCA-03576,47,1
RCA-03577,46,1
RCA-03578,45,1
RCA-03579,44,1
RCA-03580,41,1
RCA-03581,54,1
RCA-03582,44,1
RCA-03583,44,1
RCA-03584,53,1
RCA-03585,46,1
RCA-03586,43,1
RCA-03587,43,1
RCA-03588,46,1
RCA-03589,47,1
RCA-03590,45,1
RCA-03591,49,1
RCA-03592,45,1
RCA-03593,46,1
RCA-03594,56,1
RCA-03595,46,1
RCA-03596,45,1
RCA-03597,41,1
RCA-03598,47,1
RCA-03599,56,1
RCA-03600,42,1
RCA-03601,45,1
RCA-03602,44,1
RCA-03603,45,1
RCA-03604,48,1
RCA-03605,46,1
RCA-03606,46,1
RCA-03607,46,1
RCA-03608,43,1
RCA-03609,45,1
RCA-03610,45,1
RCA-03611,45,1
RCA-03612,43,1
RCA-03613,44,1
RCA-03614,48,1
RCA-03615,48,1
RCA-03616,45,1
RCA-03617,46,1
RCA-03618,45,1
RCA-03619,45,1
RCA-03620,43,1
RCA-03621,50,1
RCA-03622,43,1
RCA-03623,45,1
RCA-03624,41,1
RCA-03625,42,1
RCA-03626,52,1
RCA-03627,46,1
RCA-03628,62,1
RCA-03629,41,1
RCA-03630,43,1
RCA-03631,57,1
RCA-03632,46,1
RCA-03633,54,1
RCA-03634,43,1
RCA-03635,46,1
RCA-03636,45,1
RCA-03637,46,1
RCA-03638,44,1
RCA-03639,44,1
RCA-03640,44,1
RCA-03641,50,1
RCA-03642,45,1
RCA-03643,41,1
RCA-03644,46,1
RCA-03645,53,1
RCA-03646,46,1
RCA-03647,44,1
RCA-03648,48,1
RCA-03649,48,1
RCA-03650,44,1
RCA-03651,44,1
RCA-03652,43,1
RCA-03653,44,1
RCA-03654,58,1
RCA-03655,45,1
RCA-03656,43,1
RCA-03657,45,1
RCA-03658,45,1
RCA-03659,47,1
RCA-03660,48,1
RCA-03661,45,1
RCA-03662,45,1
RCA-03663,45,1
RCA-03664,41,1
RCA-03665,44,1
RCA-03666,47,1
RCA-03667,45,1
RCA-03668,44,1
RCA-03669,45,1
RCA-03670,44,1
RCA-03671,41,1
RCA-03672,44,1
RCA-03673,49,1
RCA-03674,46,1
RCA-03675,45,1
RCA-03676,46,1
RCA-03677,46,1
RCA-03678,48,1
RCA-03679,45,1
RCA-03680,45,1
RCA-03681,46,1
RCA-03682,48,1
RCA-03683,49,1
RCA-03684,45,1
RCA-03685,46,1
RCA-03686,45,1
RCA-03687,44,1
RCA-03688,45,1
RCA-03689,43,1
RCA-03690,45,1
RCA-03691,47,1
RCA-03692,43,1
RCA-03693,44,1
RCA-03694,45,1
RCA-03695,44,1
RCA-03696,45,1
RCA-03697,46,1
RCA-03698,46,1
RCA-03699,42,1
RCA-03700,60,1
RCA-03701,52,1
RCA-03702,43,1
RCA-03703,46,1
RCA-03704,45,1
RCA-03705,54,1
RCA-03706,45,1
RCA-03707,56,1
RCA-03708,46,1
RCA-03709,42,1
RCA-03710,42,1
RCA-03711,43,1
RCA-03712,41,1
RCA-03713,44,1
RCA-03714,44,1
RCA-03715,47,1
RCA-03716,45,1
RCA-03717,44,1
RCA-03718,45,1
RCA-03719,44,1
RCA-03720,46,1
RCA-03721,46,1
RCA-03722,44,1
RCA-03723,43,1
RCA-03724,45,1
RCA-03725,46,1
RCA-03726,43,1
RCA-03727,45,1
RCA-03728,43,1
RCA-03729,44,1
RCA-03730,43,1
RCA-03731,46,1
RCA-03732,46,1
RCA-03733,45,1
RCA-03734,44,1
RCA-03735,59,1
RCA-03736,49,1
RCA-03737,45,1
RCA-03738,44,1
RCA-03739,47,1
RCA-03740,41,1
RCA-03741,43,1
RCA-03742,43,1
RCA-03743,46,1
RCA-03744,45,1
RCA-03745,42,1
RCA-03746,45,1
RCA-03747,43,1
RCA-03748,46,1
RCA-03749,45,1
RCA-03750,45,1
RCA-03751,46,1
RCA-03752,56,1
RCA-03753,56,1
RCA-03754,47,1
RCA-03755,43,1
RCA-03756,42,1
RCA-03757,46,1
RCA-03758,45,1
RCA-03759,44,1
RCA-03760,46,1
RCA-03761,43,1
RCA-03762,43,1
RCA-03763,42,1
RCA-03764,58,1
RCA-03765,43,1
RCA-03766,58,1
RCA-03767,41,1
RCA-03768,42,1
RCA-03769,42,1
RCA-03770,45,1
RCA-03771,47,1
RCA-03772,45,1
RCA-03773,48,1
RCA-03774,47,1
RCA-03775,46,1
RCA-03776,44,1
RCA-03777,42,1
RCA-03778,46,1
RCA-03779,43,1
RCA-03780,41,1
RCA-03781,46,1
RCA-03782,46,1
RCA-03783,44,1
RCA-03784,43,1
RCA-03785,45,1
RCA-03786,45,1
RCA-03787,48,1
RCA-03788,45,1
RCA-03789,43,1
RCA-03790,61,1
RCA-03791,46,1
RCA-03792,49,1
RCA-03793,44,1
RCA-03794,45,1
RCA-03795,46,1
RCA-03796,50,1
RCA-03797,47,1
RCA-03798,62,1
RCA-03799,44,1
RCA-03800,45,1
RCA-03801,45,1
RCA-03802,42,1
RCA-03803,44,1
RCA-03804,47,1
RCA-03805,45,1
RCA-03806,45,1
RCA-03807,42,1
RCA-03808,48,1
RCA-03809,46,1
RCA-03810,45,1
RCA-03811,45,1
RCA-03812,46,1
