incident_id,token_count,chunk_count,was_chunked
RCA-02149,127,1,False
RCA-02150,128,1,False
RCA-02151,130,1,False
RCA-02152,132,1,False
RCA-02153,153,1,False
RCA-02154,131,1,False
RCA-02155,129,1,False
RCA-02156,125,1,False
RCA-02157,154,1,False
RCA-02158,158,1,False
RCA-02159,176,1,False
RCA-02160,132,1,False
RCA-02161,173,1,False
RCA-02162,128,1,False
RCA-02163,161,1,False
RCA-02164,131,1,False
RCA-02165,167,1,False
RCA-02166,159,1,False
RCA-02167,153,1,False
RCA-02168,134,1,False
RCA-02169,156,1,False
RCA-02170,156,1,False
RCA-02171,130,1,False
RCA-02172,179,1,False
RCA-02173,157,1,False
RCA-02174,183,1,False
RCA-02175,158,1,False
RCA-02176,153,1,False
RCA-02177,129,1,False
RCA-02178,163,1,False
RCA-02179,130,1,False
RCA-02180,148,1,False
RCA-02181,151,1,False
RCA-02182,130,1,False
RCA-02183,179,1,False
RCA-02184,127,1,False
RCA-02185,165,1,False
RCA-02186,152,1,False
RCA-02187,125,1,False
RCA-02188,168,1,False
RCA-02189,156,1,False
RCA-02190,157,1,False
RCA-02191,153,1,False
RCA-02192,128,1,False
RCA-02193,159,1,False
RCA-02194,130,1,False
RCA-02195,167,1,False
RCA-02196,159,1,False
RCA-02197,130,1,False
RCA-02198,131,1,False
RCA-02199,139,1,False
RCA-02200,135,1,False
RCA-02201,127,1,False
RCA-02202,159,1,False
RCA-02203,162,1,False
RCA-02204,130,1,False
RCA-02205,133,1,False
RCA-02206,123,1,False
RCA-02207,155,1,False
RCA-02208,127,1,False
RCA-02209,161,1,False
RCA-02210,130,1,False
RCA-02211,171,1,False
RCA-02212,151,1,False
RCA-02213,157,1,False
RCA-02214,132,1,False
RCA-02215,157,1,False
RCA-02216,158,1,False
RCA-02217,130,1,False
RCA-02218,131,1,False
RCA-02219,134,1,False
RCA-02220,127,1,False
RCA-02221,132,1,False
RCA-02222,152,1,False
RCA-02223,170,1,False
RCA-02224,130,1,False
RCA-02225,157,1,False
RCA-02226,151,1,False
RCA-02227,131,1,False
RCA-02228,135,1,False
RCA-02229,132,1,False
RCA-02230,129,1,False
RCA-02231,132,1,False
RCA-02232,164,1,False
RCA-02233,187,1,False
RCA-02234,157,1,False
RCA-02235,131,1,False
RCA-02236,128,1,False
RCA-02237,160,1,False
RCA-02238,129,1,False
RCA-02239,165,1,False
RCA-02240,174,1,False
RCA-02241,157,1,False
RCA-02242,165,1,False
RCA-02243,130,1,False
RCA-02244,159,1,False
RCA-02245,154,1,False
RCA-02246,129,1,False
RCA-02247,165,1,False
RCA-02248,158,1,False
RCA-02249,158,1,False
RCA-02250,128,1,False
RCA-02251,130,1,False
RCA-02252,127,1,False
RCA-02253,133,1,False
RCA-02254,153,1,False
RCA-02255,155,1,False
RCA-02256,161,1,False
RCA-02257,155,1,False
RCA-02258,158,1,False
RCA-02259,153,1,False
RCA-02260,165,1,False
RCA-02261,135,1,False
RCA-02262,157,1,False
RCA-02263,126,1,False
RCA-02264,140,1,False
RCA-02265,130,1,False
RCA-02266,153,1,False
RCA-02267,154,1,False
RCA-02268,127,1,False
RCA-02269,159,1,False
RCA-02270,155,1,False
RCA-02271,127,1,False
RCA-02272,169,1,False
RCA-02273,137,1,False
RCA-02274,131,1,False
RCA-02275,161,1,False
RCA-02276,169,1,False
RCA-02277,157,1,False
RCA-02278,127,1,False
RCA-02279,162,1,False
RCA-02280,160,1,False
RCA-02281,171,1,False
RCA-02282,129,1,False
RCA-02283,124,1,False
RCA-02284,154,1,False
RCA-02285,167,1,False
RCA-02286,155,1,False
RCA-02287,172,1,False
RCA-02288,153,1,False
RCA-02289,128,1,False
RCA-02290,127,1,False
RCA-02291,128,1,False
RCA-02292,127,1,False
RCA-02293,170,1,False
RCA-02294,152,1,False
RCA-02295,158,1,False
RCA-02296,124,1,False
RCA-02297,132,1,False
RCA-02298,164,1,False
RCA-02299,154,1,False
RCA-02300,159,1,False
RCA-02301,177,1,False
RCA-02302,158,1,False
RCA-02303,159,1,False
RCA-02304,140,1,False
RCA-02305,168,1,False
RCA-02306,155,1,False
RCA-02307,125,1,False
RCA-02308,133,1,False
RCA-02309,157,1,False
RCA-02310,163,1,False
RCA-02311,123,1,False
RCA-02312,157,1,False
RCA-02313,155,1,False
RCA-02314,158,1,False
RCA-02315,126,1,False
RCA-02316,159,1,False
RCA-02317,134,1,False
RCA-02318,129,1,False
RCA-02319,122,1,False
RCA-02320,160,1,False
RCA-02321,169,1,False
RCA-02322,157,1,False
RCA-02323,157,1,False
RCA-02324,127,1,False
RCA-02325,132,1,False
RCA-02326,127,1,False
RCA-02327,158,1,False
RCA-02328,160,1,False
RCA-02329,163,1,False
RCA-02330,170,1,False
RCA-02331,124,1,False
RCA-02332,168,1,False
RCA-02333,152,1,False
RCA-02334,160,1,False
RCA-02335,158,1,False
RCA-02336,153,1,False
RCA-02337,133,1,False
RCA-02338,158,1,False
RCA-02339,167,1,False
RCA-02340,160,1,False
RCA-02341,158,1,False
RCA-02342,175,1,False
RCA-02343,169,1,False
RCA-02344,153,1,False
RCA-02345,156,1,False
RCA-02346,133,1,False
RCA-02347,148,1,False
RCA-02348,136,1,False
RCA-02349,131,1,False
RCA-02350,157,1,False
RCA-02351,135,1,False
RCA-02352,153,1,False
RCA-02353,136,1,False
RCA-02354,124,1,False
RCA-02355,130,1,False
RCA-02356,183,1,False
RCA-02357,130,1,False
RCA-02358,132,1,False
RCA-02359,157,1,False
RCA-02360,132,1,False
RCA-02361,130,1,False
RCA-02362,158,1,False
RCA-02363,151,1,False
RCA-02364,123,1,False
RCA-02365,133,1,False
RCA-02366,166,1,False
RCA-02367,163,1,False
RCA-02368,130,1,False
RCA-02369,179,1,False
RCA-02370,158,1,False
RCA-02371,161,1,False
RCA-02372,154,1,False
RCA-02373,169,1,False
RCA-02374,158,1,False
RCA-02375,130,1,False
RCA-02376,171,1,False
RCA-02377,127,1,False
RCA-02378,167,1,False
RCA-02379,163,1,False
RCA-02380,168,1,False
RCA-02381,162,1,False
RCA-02382,128,1,False
RCA-02383,152,1,False
RCA-02384,171,1,False
RCA-02385,127,1,False
RCA-02386,128,1,False
RCA-02387,154,1,False
RCA-02388,151,1,False
RCA-02389,132,1,False
RCA-02390,157,1,False
RCA-02391,128,1,False
RCA-02392,130,1,False
RCA-02393,150,1,False
RCA-02394,159,1,False
RCA-02395,157,1,False
RCA-02396,129,1,False
RCA-02397,151,1,False
RCA-02398,135,1,False
RCA-02399,133,1,False
RCA-02400,157,1,False
RCA-02401,162,1,False
RCA-02402,127,1,False
RCA-02403,167,1,False
RCA-02404,135,1,False
RCA-02405,131,1,False
RCA-02406,133,1,False
RCA-02407,176,1,False
RCA-02408,161,1,False
RCA-02409,168,1,False
RCA-02410,134,1,False
RCA-02411,127,1,False
RCA-02412,192,1,False
RCA-02413,126,1,False
RCA-02414,166,1,False
RCA-02415,126,1,False
RCA-02416,158,1,False
RCA-02417,158,1,False
RCA-02418,154,1,False
RCA-02419,165,1,False
RCA-02420,156,1,False
RCA-02421,170,1,False
RCA-02422,163,1,False
RCA-02423,156,1,False
RCA-02424,160,1,False
RCA-02425,155,1,False
RCA-02426,160,1,False
RCA-02427,158,1,False
RCA-02428,166,1,False
RCA-02429,128,1,False
RCA-02430,127,1,False
RCA-02431,131,1,False
RCA-02432,133,1,False
RCA-02433,157,1,False
RCA-02434,152,1,False
RCA-02435,157,1,False
RCA-02436,154,1,False
RCA-02437,157,1,False
RCA-02438,151,1,False
RCA-02439,154,1,False
RCA-02440,177,1,False
RCA-02441,160,1,False
RCA-02442,131,1,False
RCA-02443,131,1,False
RCA-02444,131,1,False
RCA-02445,157,1,False
RCA-02446,160,1,False
RCA-02447,160,1,False
RCA-02448,173,1,False
RCA-02449,155,1,False
RCA-02450,155,1,False
RCA-02451,156,1,False
RCA-02452,142,1,False
RCA-02453,153,1,False
RCA-02454,154,1,False
RCA-02455,153,1,False
RCA-02456,156,1,False
RCA-02457,156,1,False
RCA-02458,130,1,False
RCA-02459,159,1,False
RCA-02460,152,1,False
RCA-02461,156,1,False
RCA-02462,123,1,False
RCA-02463,154,1,False
RCA-02464,129,1,False
RCA-02465,152,1,False
RCA-02466,157,1,False
RCA-02467,134,1,False
RCA-02468,129,1,False
RCA-02469,153,1,False
RCA-02470,158,1,False
RCA-02471,130,1,False
RCA-02472,167,1,False
RCA-02473,148,1,False
RCA-02474,171,1,False
RCA-02475,157,1,False
RCA-02476,130,1,False
RCA-02477,165,1,False
RCA-02478,126,1,False
RCA-02479,161,1,False
RCA-02480,150,1,False
RCA-02481,166,1,False
RCA-02482,156,1,False
RCA-02483,162,1,False
RCA-02484,176,1,False
RCA-02485,164,1,False
RCA-02486,127,1,False
RCA-02487,128,1,False
RCA-02488,130,1,False
RCA-02489,137,1,False
RCA-02490,158,1,False
RCA-02491,163,1,False
RCA-02492,155,1,False
RCA-02493,154,1,False
RCA-02494,158,1,False
RCA-02495,130,1,False
RCA-02496,156,1,False
RCA-02497,138,1,False
RCA-02498,159,1,False
RCA-02499,158,1,False
RCA-02500,157,1,False
RCA-02501,126,1,False
RCA-02502,156,1,False
RCA-02503,169,1,False
RCA-02504,130,1,False
RCA-02505,157,1,False
RCA-02506,128,1,False
RCA-02507,152,1,False
RCA-02508,156,1,False
RCA-02509,162,1,False
RCA-02510,157,1,False
RCA-02511,162,1,False
RCA-02512,178,1,False
RCA-02513,150,1,False
RCA-02514,158,1,False
RCA-02515,124,1,False
RCA-02516,162,1,False
RCA-02517,158,1,False
RCA-02518,133,1,False
RCA-02519,127,1,False
RCA-02520,157,1,False
RCA-02521,131,1,False
RCA-02522,138,1,False
RCA-02523,160,1,False
RCA-02524,177,1,False
RCA-02525,137,1,False
RCA-02526,157,1,False
RCA-02527,129,1,False
RCA-02528,173,1,False
RCA-02529,156,1,False
RCA-02530,175,1,False
RCA-02531,172,1,False
RCA-02532,130,1,False
RCA-02533,171,1,False
RCA-02534,133,1,False
RCA-02535,155,1,False
RCA-02536,165,1,False
RCA-02537,159,1,False
RCA-02538,156,1,False
RCA-02539,159,1,False
RCA-02540,164,1,False
RCA-02541,160,1,False
RCA-02542,124,1,False
RCA-02543,168,1,False
RCA-02544,165,1,False
RCA-02545,163,1,False
RCA-02546,176,1,False
RCA-02547,163,1,False
RCA-02548,159,1,False
RCA-02549,159,1,False
RCA-02550,131,1,False
RCA-02551,159,1,False
RCA-02552,162,1,False
RCA-02553,127,1,False
RCA-02554,153,1,False
RCA-02555,151,1,False
RCA-02556,153,1,False
RCA-02557,162,1,False
RCA-02558,131,1,False
RCA-02559,160,1,False
RCA-02560,155,1,False
RCA-02561,157,1,False
RCA-02562,164,1,False
RCA-02563,132,1,False
RCA-02564,156,1,False
RCA-02565,153,1,False
RCA-02566,166,1,False
RCA-02567,130,1,False
RCA-02568,158,1,False
RCA-02569,160,1,False
RCA-02570,160,1,False
RCA-02571,168,1,False
RCA-02572,161,1,False
RCA-02573,153,1,False
RCA-02574,131,1,False
RCA-02575,123,1,False
RCA-02576,156,1,False
RCA-02577,170,1,False
RCA-02578,159,1,False
RCA-02579,128,1,False
RCA-02580,165,1,False
RCA-02581,159,1,False
RCA-02582,153,1,False
RCA-02583,135,1,False
RCA-02584,133,1,False
RCA-02585,159,1,False
RCA-02586,161,1,False
RCA-02587,127,1,False
RCA-02588,164,1,False
RCA-02589,170,1,False
RCA-02590,131,1,False
RCA-02591,153,1,False
RCA-02592,155,1,False
RCA-02593,161,1,False
RCA-02594,162,1,False
RCA-02595,158,1,False
RCA-02596,158,1,False
RCA-02597,125,1,False
RCA-02598,157,1,False
RCA-02599,130,1,False
RCA-02600,155,1,False
RCA-02601,158,1,False
RCA-02602,127,1,False
RCA-02603,156,1,False
RCA-02604,129,1,False
RCA-02605,132,1,False
RCA-02606,158,1,False
RCA-02607,167,1,False
RCA-02608,129,1,False
RCA-02609,177,1,False
RCA-02610,129,1,False
RCA-02611,148,1,False
RCA-02612,165,1,False
RCA-02613,168,1,False
RCA-02614,133,1,False
RCA-02615,129,1,False
RCA-02616,174,1,False
RCA-02617,174,1,False
RCA-02618,160,1,False
RCA-02619,130,1,False
RCA-02620,152,1,False
RCA-02621,158,1,False
RCA-02622,156,1,False
RCA-02623,126,1,False
RCA-02624,159,1,False
RCA-02625,153,1,False
RCA-02626,157,1,False
RCA-02627,177,1,False
RCA-02628,154,1,False
RCA-02629,155,1,False
RCA-02630,128,1,False
RCA-02631,162,1,False
RCA-02632,157,1,False
RCA-02633,134,1,False
RCA-02634,128,1,False
RCA-02635,125,1,False
RCA-02636,134,1,False
RCA-02637,172,1,False
RCA-02638,154,1,False
RCA-02639,130,1,False
RCA-02640,158,1,False
RCA-02641,154,1,False
RCA-02642,166,1,False
RCA-02643,130,1,False
RCA-02644,132,1,False
RCA-02645,128,1,False
RCA-02646,157,1,False
RCA-02647,130,1,False
RCA-02648,126,1,False
RCA-02649,130,1,False
RCA-02650,156,1,False
RCA-02651,155,1,False
RCA-02652,132,1,False
RCA-02653,155,1,False
RCA-02654,132,1,False
RCA-02655,160,1,False
RCA-02656,157,1,False
RCA-02657,155,1,False
RCA-02658,157,1,False
RCA-02659,178,1,False
RCA-02660,181,1,False
RCA-02661,158,1,False
RCA-02662,153,1,False
RCA-02663,128,1,False
RCA-02664,136,1,False
RCA-02665,127,1,False
RCA-02666,159,1,False
RCA-02667,155,1,False
RCA-02668,129,1,False
RCA-02669,129,1,False
RCA-02670,125,1,False
RCA-02671,157,1,False
RCA-02672,126,1,False
RCA-02673,157,1,False
RCA-02674,162,1,False
RCA-02675,154,1,False
RCA-02676,123,1,False
RCA-02677,130,1,False
RCA-02678,165,1,False
RCA-02679,158,1,False
RCA-02680,160,1,False
RCA-02681,131,1,False
RCA-02682,156,1,False
RCA-02683,130,1,False
RCA-02684,155,1,False
RCA-02685,139,1,False
RCA-02686,127,1,False
RCA-02687,128,1,False
RCA-02688,154,1,False
RCA-02689,161,1,False
RCA-02690,160,1,False
RCA-02691,130,1,False
RCA-02692,129,1,False
RCA-02693,157,1,False
RCA-02694,157,1,False
RCA-02695,159,1,False
RCA-02696,155,1,False
RCA-02697,179,1,False
RCA-02698,130,1,False
RCA-02699,157,1,False
RCA-02700,129,1,False
RCA-02701,155,1,False
RCA-02702,162,1,False
RCA-02703,165,1,False
RCA-02704,127,1,False
RCA-02705,162,1,False
RCA-02706,130,1,False
RCA-02707,157,1,False
RCA-02708,171,1,False
RCA-02709,132,1,False
RCA-02710,163,1,False
RCA-02711,146,1,False
RCA-02712,155,1,False
RCA-02713,155,1,False
RCA-02714,161,1,False
RCA-02715,156,1,False
RCA-02716,132,1,False
RCA-02717,174,1,False
RCA-02718,135,1,False
RCA-02719,156,1,False
RCA-02720,158,1,False
RCA-02721,175,1,False
RCA-02722,179,1,False
RCA-02723,158,1,False
RCA-02724,139,1,False
RCA-02725,131,1,False
RCA-02726,175,1,False
RCA-02727,154,1,False
RCA-02728,169,1,False
RCA-02729,156,1,False
RCA-02730,172,1,False
RCA-02731,156,1,False
RCA-02732,135,1,False
RCA-02733,132,1,False
RCA-02734,134,1,False
RCA-02735,170,1,False
RCA-02736,163,1,False
RCA-02737,135,1,False
RCA-02738,129,1,False
RCA-02739,159,1,False
RCA-02740,131,1,False
RCA-02741,156,1,False
RCA-02742,123,1,False
RCA-02743,131,1,False
RCA-02744,130,1,False
RCA-02745,138,1,False
RCA-02746,152,1,False
RCA-02747,165,1,False
RCA-02748,158,1,False
RCA-02749,153,1,False
RCA-02750,158,1,False
RCA-02751,137,1,False
RCA-02752,129,1,False
RCA-02753,128,1,False
RCA-02754,157,1,False
RCA-02755,166,1,False
RCA-02756,131,1,False
RCA-02757,154,1,False
RCA-02758,179,1,False
RCA-02759,152,1,False
RCA-02760,131,1,False
RCA-02761,176,1,False
RCA-02762,169,1,False
RCA-02763,128,1,False
RCA-02764,165,1,False
RCA-02765,160,1,False
RCA-02766,153,1,False
RCA-02767,131,1,False
RCA-02768,160,1,False
RCA-02769,152,1,False
RCA-02770,164,1,False
RCA-02771,125,1,False
RCA-02772,158,1,False
RCA-02773,130,1,False
RCA-02774,129,1,False
RCA-02775,158,1,False
RCA-02776,130,1,False
RCA-02777,157,1,False
RCA-02778,174,1,False
RCA-02779,131,1,False
RCA-02780,134,1,False
RCA-02781,130,1,False
RCA-02782,157,1,False
RCA-02783,158,1,False
RCA-02784,127,1,False
RCA-02785,127,1,False
RCA-02786,154,1,False
RCA-02787,179,1,False
RCA-02788,130,1,False
RCA-02789,154,1,False
RCA-02790,177,1,False
RCA-02791,129,1,False
RCA-02792,175,1,False
RCA-02793,150,1,False
RCA-02794,164,1,False
RCA-02795,152,1,False
RCA-02796,153,1,False
RCA-02797,130,1,False
RCA-02798,166,1,False
RCA-02799,153,1,False
RCA-02800,153,1,False
RCA-02801,163,1,False
RCA-02802,129,1,False
RCA-02803,157,1,False
RCA-02804,131,1,False
RCA-02805,164,1,False
RCA-02806,125,1,False
RCA-02807,130,1,False
RCA-02808,158,1,False
RCA-02809,155,1,False
RCA-02810,177,1,False
RCA-02811,157,1,False
RCA-02812,128,1,False
RCA-02813,162,1,False
RCA-02814,128,1,False
RCA-02815,156,1,False
RCA-02816,158,1,False
RCA-02817,157,1,False
RCA-02818,155,1,False
RCA-02819,152,1,False
RCA-02820,161,1,False
RCA-02821,170,1,False
RCA-02822,134,1,False
RCA-02823,162,1,False
RCA-02824,165,1,False
RCA-02825,163,1,False
RCA-02826,159,1,False
RCA-02827,135,1,False
RCA-02828,158,1,False
RCA-02829,170,1,False
RCA-02830,189,1,False
RCA-02831,169,1,False
RCA-02832,154,1,False
RCA-02833,131,1,False
RCA-02834,158,1,False
RCA-02835,152,1,False
RCA-02836,166,1,False
RCA-02837,161,1,False
RCA-02838,131,1,False
RCA-02839,160,1,False
RCA-02840,183,1,False
RCA-02841,128,1,False
RCA-02842,131,1,False
RCA-02843,156,1,False
RCA-02844,159,1,False
RCA-02845,169,1,False
RCA-02846,152,1,False
RCA-02847,136,1,False
RCA-02848,159,1,False
RCA-02849,129,1,False
RCA-02850,130,1,False
RCA-02851,131,1,False
RCA-02852,127,1,False
RCA-02853,166,1,False
RCA-02854,127,1,False
RCA-02855,159,1,False
RCA-02856,156,1,False
RCA-02857,162,1,False
RCA-02858,159,1,False
RCA-02859,160,1,False
RCA-02860,132,1,False
RCA-02861,170,1,False
RCA-02862,161,1,False
RCA-02863,131,1,False
RCA-02864,175,1,False
RCA-02865,130,1,False
RCA-02866,128,1,False
RCA-02867,174,1,False
RCA-02868,162,1,False
RCA-02869,169,1,False
RCA-02870,130,1,False
RCA-02871,156,1,False
RCA-02872,165,1,False
RCA-02873,130,1,False
RCA-02874,129,1,False
RCA-02875,130,1,False
RCA-02876,171,1,False
RCA-02877,132,1,False
RCA-02878,166,1,False
RCA-02879,161,1,False
RCA-02880,130,1,False
RCA-02881,153,1,False
RCA-02882,164,1,False
RCA-02883,153,1,False
RCA-02884,154,1,False
RCA-02885,161,1,False
RCA-02886,158,1,False
RCA-02887,128,1,False
RCA-02888,129,1,False
RCA-02889,159,1,False
RCA-02890,130,1,False
RCA-02891,131,1,False
RCA-02892,175,1,False
RCA-02893,170,1,False
RCA-02894,156,1,False
RCA-02895,165,1,False
RCA-02896,165,1,False
RCA-02897,173,1,False
RCA-02898,150,1,False
RCA-02899,152,1,False
RCA-02900,162,1,False
RCA-02901,132,1,False
RCA-02902,163,1,False
RCA-02903,131,1,False
RCA-02904,159,1,False
RCA-02905,159,1,False
RCA-02906,165,1,False
RCA-02907,125,1,False
RCA-02908,135,1,False
RCA-02909,163,1,False
RCA-02910,129,1,False
RCA-02911,150,1,False
RCA-02912,160,1,False
RCA-02913,157,1,False
RCA-02914,131,1,False
RCA-02915,123,1,False
RCA-02916,170,1,False
RCA-02917,153,1,False
RCA-02918,137,1,False
RCA-02919,152,1,False
RCA-02920,153,1,False
RCA-02921,134,1,False
RCA-02922,148,1,False
RCA-02923,131,1,False
RCA-02924,152,1,False
RCA-02925,126,1,False
RCA-02926,152,1,False
RCA-02927,170,1,False
RCA-02928,130,1,False
RCA-02929,164,1,False
RCA-02930,153,1,False
RCA-02931,162,1,False
RCA-02932,130,1,False
RCA-02933,160,1,False
RCA-02934,155,1,False
RCA-02935,168,1,False
RCA-02936,127,1,False
RCA-02937,161,1,False
RCA-02938,157,1,False
RCA-02939,157,1,False
RCA-02940,130,1,False
RCA-02941,128,1,False
RCA-02942,132,1,False
RCA-02943,126,1,False
RCA-02944,126,1,False
RCA-02945,166,1,False
RCA-02946,130,1,False
RCA-02947,132,1,False
RCA-02948,125,1,False
RCA-02949,159,1,False
RCA-02950,176,1,False
RCA-02951,124,1,False
RCA-02952,130,1,False
RCA-02953,151,1,False
RCA-02954,165,1,False
RCA-02955,181,1,False
RCA-02956,182,1,False
RCA-02957,155,1,False
RCA-02958,127,1,False
RCA-02959,127,1,False
RCA-02960,188,1,False
RCA-02961,155,1,False
RCA-02962,133,1,False
RCA-02963,166,1,False
RCA-02964,155,1,False
RCA-02965,156,1,False
RCA-02966,128,1,False
RCA-02967,158,1,False
RCA-02968,152,1,False
RCA-02969,132,1,False
RCA-02970,154,1,False
RCA-02971,150,1,False
RCA-02972,162,1,False
RCA-02973,133,1,False
RCA-02974,153,1,False
RCA-02975,158,1,False
RCA-02976,156,1,False
RCA-02977,130,1,False
RCA-02978,174,1,False
RCA-02979,132,1,False
RCA-02980,158,1,False
RCA-02981,160,1,False
RCA-02982,159,1,False
RCA-02983,159,1,False
RCA-02984,128,1,False
RCA-02985,159,1,False
RCA-02986,160,1,False
RCA-02987,127,1,False
RCA-02988,157,1,False
RCA-02989,131,1,False
RCA-02990,130,1,False
RCA-02991,128,1,False
RCA-02992,131,1,False
RCA-02993,157,1,False
RCA-02994,130,1,False
RCA-02995,128,1,False
RCA-02996,159,1,False
RCA-02997,155,1,False
RCA-02998,160,1,False
RCA-02999,172,1,False
RCA-03000,127,1,False
RCA-03001,159,1,False
RCA-03002,160,1,False
RCA-03003,154,1,False
RCA-03004,151,1,False
RCA-03005,128,1,False
RCA-03006,147,1,False
RCA-03007,161,1,False
RCA-03008,128,1,False
RCA-03009,158,1,False
RCA-03010,134,1,False
RCA-03011,154,1,False
RCA-03012,157,1,False
RCA-03013,129,1,False
RCA-03014,179,1,False
RCA-03015,155,1,False
RCA-03016,150,1,False
RCA-03017,159,1,False
RCA-03018,128,1,False
RCA-03019,155,1,False
RCA-03020,131,1,False
RCA-03021,135,1,False
RCA-03022,163,1,False
RCA-03023,154,1,False
RCA-03024,157,1,False
RCA-03025,154,1,False
RCA-03026,158,1,False
RCA-03027,155,1,False
RCA-03028,153,1,False
RCA-03029,126,1,False
RCA-03030,181,1,False
RCA-03031,160,1,False
RCA-03032,125,1,False
RCA-03033,131,1,False
RCA-03034,156,1,False
RCA-03035,162,1,False
RCA-03036,180,1,False
RCA-03037,130,1,False
RCA-03038,156,1,False
RCA-03039,127,1,False
RCA-03040,153,1,False
RCA-03041,154,1,False
RCA-03042,131,1,False
RCA-03043,171,1,False
RCA-03044,159,1,False
RCA-03045,131,1,False
RCA-03046,127,1,False
RCA-03047,132,1,False
RCA-03048,151,1,False
RCA-03049,130,1,False
RCA-03050,130,1,False
RCA-03051,155,1,False
RCA-03052,137,1,False
RCA-03053,157,1,False
RCA-03054,153,1,False
RCA-03055,179,1,False
RCA-03056,127,1,False
RCA-03057,177,1,False
RCA-03058,153,1,False
RCA-03059,157,1,False
RCA-03060,149,1,False
RCA-03061,155,1,False
RCA-03062,156,1,False
RCA-03063,131,1,False
RCA-03064,159,1,False
RCA-03065,128,1,False
RCA-03066,157,1,False
RCA-03067,162,1,False
RCA-03068,155,1,False
RCA-03069,129,1,False
RCA-03070,151,1,False
RCA-03071,177,1,False
RCA-03072,153,1,False
RCA-03073,135,1,False
RCA-03074,134,1,False
RCA-03075,184,1,False
RCA-03076,159,1,False
RCA-03077,155,1,False
RCA-03078,153,1,False
RCA-03079,129,1,False
RCA-03080,169,1,False
RCA-03081,150,1,False
RCA-03082,130,1,False
RCA-03083,156,1,False
RCA-03084,154,1,False
RCA-03085,157,1,False
RCA-03086,136,1,False
RCA-03087,132,1,False
RCA-03088,133,1,False
RCA-03089,163,1,False
RCA-03090,164,1,False
RCA-03091,133,1,False
RCA-03092,123,1,False
RCA-03093,130,1,False
RCA-03094,155,1,False
RCA-03095,133,1,False
RCA-03096,152,1,False
RCA-03097,156,1,False
RCA-03098,156,1,False
RCA-03099,156,1,False
RCA-03100,131,1,False
RCA-03101,157,1,False
RCA-03102,165,1,False
RCA-03103,168,1,False
RCA-03104,131,1,False
RCA-03105,127,1,False
RCA-03106,150,1,False
RCA-03107,129,1,False
RCA-03108,162,1,False
RCA-03109,161,1,False
RCA-03110,158,1,False
RCA-03111,157,1,False
RCA-03112,130,1,False
RCA-03113,124,1,False
RCA-03114,158,1,False
RCA-03115,167,1,False
RCA-03116,130,1,False
RCA-03117,131,1,False
RCA-03118,159,1,False
RCA-03119,128,1,False
RCA-03120,180,1,False
RCA-03121,130,1,False
RCA-03122,130,1,False
RCA-03123,155,1,False
RCA-03124,131,1,False
RCA-03125,157,1,False
RCA-03126,127,1,False
RCA-03127,146,1,False
RCA-03128,156,1,False
RCA-03129,161,1,False
RCA-03130,157,1,False
RCA-03131,148,1,False
RCA-03132,161,1,False
RCA-03133,127,1,False
RCA-03134,128,1,False
RCA-03135,167,1,False
RCA-03136,131,1,False
RCA-03137,182,1,False
RCA-03138,158,1,False
RCA-03139,171,1,False
RCA-03140,161,1,False
RCA-03141,167,1,False
RCA-03142,127,1,False
RCA-03143,131,1,False
RCA-03144,157,1,False
RCA-03145,127,1,False
RCA-03146,133,1,False
RCA-03147,128,1,False
RCA-03148,137,1,False
RCA-03149,130,1,False
RCA-03150,127,1,False
RCA-03151,168,1,False
RCA-03152,129,1,False
RCA-03153,179,1,False
RCA-03154,156,1,False
RCA-03155,152,1,False
RCA-03156,150,1,False
RCA-03157,155,1,False
RCA-03158,167,1,False
RCA-03159,153,1,False
RCA-03160,173,1,False
RCA-03161,134,1,False
RCA-03162,146,1,False
RCA-03163,127,1,False
RCA-03164,166,1,False
RCA-03165,128,1,False
RCA-03166,163,1,False
RCA-03167,136,1,False
RCA-03168,155,1,False
RCA-03169,159,1,False
RCA-03170,164,1,False
RCA-03171,161,1,False
RCA-03172,158,1,False
RCA-03173,130,1,False
RCA-03174,136,1,False
RCA-03175,151,1,False
RCA-03176,156,1,False
RCA-03177,132,1,False
RCA-03178,135,1,False
RCA-03179,156,1,False
RCA-03180,130,1,False
RCA-03181,174,1,False
RCA-03182,156,1,False
RCA-03183,153,1,False
RCA-03184,157,1,False
RCA-03185,133,1,False
RCA-03186,128,1,False
RCA-03187,151,1,False
RCA-03188,154,1,False
RCA-03189,173,1,False
RCA-03190,157,1,False
RCA-03191,159,1,False
RCA-03192,131,1,False
RCA-03193,152,1,False
RCA-03194,130,1,False
RCA-03195,128,1,False
RCA-03196,155,1,False
RCA-03197,158,1,False
RCA-03198,133,1,False
RCA-03199,130,1,False
RCA-03200,132,1,False
RCA-03201,130,1,False
RCA-03202,128,1,False
RCA-03203,132,1,False
RCA-03204,154,1,False
RCA-03205,166,1,False
RCA-03206,155,1,False
RCA-03207,157,1,False
RCA-03208,164,1,False
RCA-03209,160,1,False
RCA-03210,130,1,False
RCA-03211,159,1,False
RCA-03212,156,1,False
RCA-03213,128,1,False
RCA-03214,158,1,False
RCA-03215,158,1,False
RCA-03216,157,1,False
RCA-03217,163,1,False
RCA-03218,158,1,False
RCA-03219,127,1,False
RCA-03220,157,1,False
RCA-03221,125,1,False
RCA-03222,153,1,False
RCA-03223,161,1,False
